precinct,raceName,name,votePercentage
1102,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,0.00%
1103,STATE OF TEXAS PROPOSITION 1,For ,82.76%
1103,STATE OF TEXAS PROPOSITION 1,Against ,17.24%
1103,STATE OF TEXAS PROPOSITION 2,For ,75.86%
1103,STATE OF TEXAS PROPOSITION 2,Against ,24.14%
1103,MEDINA VALLEY INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,44.83%
1103,MEDINA VALLEY INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,55.17%
1103,MEDINA VALLEY INDEPENDENT SCHOOL DISTRICT - PROPOSITION B,FOR ,39.29%
1103,MEDINA VALLEY INDEPENDENT SCHOOL DISTRICT - PROPOSITION B,AGAINST ,60.71%
1104,STATE OF TEXAS PROPOSITION 1,For ,84.01%
1104,STATE OF TEXAS PROPOSITION 1,Against ,15.99%
1104,STATE OF TEXAS PROPOSITION 2,For ,80.29%
1104,STATE OF TEXAS PROPOSITION 2,Against ,19.71%
1104,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,70.74%
1104,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,29.26%
1104,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,73.01%
1104,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,26.99%
1104,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,66.10%
1104,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,33.90%
1104,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,63.14%
1104,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,36.86%
1104,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,66.48%
1104,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,33.52%
1104,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,58.57%
1104,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,41.43%
1104,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,55.71%
1104,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,44.29%
1105,STATE OF TEXAS PROPOSITION 1,For ,87.50%
1105,STATE OF TEXAS PROPOSITION 1,Against ,12.50%
1105,STATE OF TEXAS PROPOSITION 2,For ,93.75%
1105,STATE OF TEXAS PROPOSITION 2,Against ,6.25%
1105,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,75.00%
1105,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,25.00%
1105,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,81.25%
1105,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,18.75%
1105,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,62.50%
1105,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,37.50%
1105,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,56.25%
1105,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,43.75%
1105,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,62.50%
1105,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,37.50%
1105,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,68.75%
1105,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,31.25%
1107,STATE OF TEXAS PROPOSITION 1,For ,84.76%
1107,STATE OF TEXAS PROPOSITION 1,Against ,15.24%
1107,STATE OF TEXAS PROPOSITION 2,For ,79.81%
1107,STATE OF TEXAS PROPOSITION 2,Against ,20.19%
1108,STATE OF TEXAS PROPOSITION 1,For ,88.51%
1108,STATE OF TEXAS PROPOSITION 1,Against ,11.49%
1108,STATE OF TEXAS PROPOSITION 2,For ,84.88%
1108,STATE OF TEXAS PROPOSITION 2,Against ,15.12%
1108,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,54.76%
1108,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,45.24%
1109,STATE OF TEXAS PROPOSITION 1,For ,100.00%
1109,STATE OF TEXAS PROPOSITION 1,Against ,0.00%
1109,STATE OF TEXAS PROPOSITION 2,For ,100.00%
1109,STATE OF TEXAS PROPOSITION 2,Against ,0.00%
1109,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,0.00%
1109,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,100.00%
1109,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,0.00%
1109,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,100.00%
1109,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,0.00%
1109,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,100.00%
1109,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,0.00%
1109,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,100.00%
1109,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,0.00%
1109,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,100.00%
1109,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,0.00%
1109,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,100.00%
1109,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,0.00%
1109,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,100.00%
1110,STATE OF TEXAS PROPOSITION 1,For ,83.33%
1110,STATE OF TEXAS PROPOSITION 1,Against ,16.67%
1110,STATE OF TEXAS PROPOSITION 2,For ,85.06%
1110,STATE OF TEXAS PROPOSITION 2,Against ,14.94%
1110,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,59.55%
1110,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,40.45%
1111,STATE OF TEXAS PROPOSITION 1,For ,82.01%
1111,STATE OF TEXAS PROPOSITION 1,Against ,17.99%
1111,STATE OF TEXAS PROPOSITION 2,For ,85.00%
1111,STATE OF TEXAS PROPOSITION 2,Against ,15.00%
1111,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,70.61%
1111,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,29.39%
1111,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,71.79%
1111,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,28.21%
1111,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,62.95%
1111,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,37.05%
1111,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,63.93%
1111,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,36.07%
1111,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,63.90%
1111,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,36.10%
1111,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,64.29%
1111,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,35.71%
1111,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,60.92%
1111,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,39.08%
1112,STATE OF TEXAS PROPOSITION 1,For ,90.48%
1112,STATE OF TEXAS PROPOSITION 1,Against ,9.52%
1112,STATE OF TEXAS PROPOSITION 2,For ,85.05%
1112,STATE OF TEXAS PROPOSITION 2,Against ,14.95%
1112,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,49.07%
1112,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,50.93%
1113,STATE OF TEXAS PROPOSITION 1,For ,84.21%
1113,STATE OF TEXAS PROPOSITION 1,Against ,15.79%
1113,STATE OF TEXAS PROPOSITION 2,For ,83.25%
1113,STATE OF TEXAS PROPOSITION 2,Against ,16.75%
1113,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,71.05%
1113,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,28.95%
1113,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,68.59%
1113,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,31.41%
1113,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,61.90%
1113,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,38.10%
1113,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,60.53%
1113,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,39.47%
1113,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,60.85%
1113,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,39.15%
1113,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,56.32%
1113,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,43.68%
1113,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,56.32%
1113,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,43.68%
1114,STATE OF TEXAS PROPOSITION 1,For ,75.00%
1114,STATE OF TEXAS PROPOSITION 1,Against ,25.00%
1114,STATE OF TEXAS PROPOSITION 2,For ,100.00%
1114,STATE OF TEXAS PROPOSITION 2,Against ,0.00%
1114,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,50.00%
1114,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,50.00%
1114,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,25.00%
1114,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,75.00%
1114,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,25.00%
1114,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,75.00%
1114,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,50.00%
1114,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,50.00%
1114,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,75.00%
1114,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,25.00%
1114,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,25.00%
1114,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,75.00%
1115,STATE OF TEXAS PROPOSITION 1,For ,78.79%
1115,STATE OF TEXAS PROPOSITION 1,Against ,21.21%
1115,STATE OF TEXAS PROPOSITION 2,For ,74.63%
1115,STATE OF TEXAS PROPOSITION 2,Against ,25.37%
1115,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,65.15%
1115,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,34.85%
1115,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,70.77%
1115,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,29.23%
1115,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,56.06%
1115,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,43.94%
1115,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,62.12%
1115,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,37.88%
1115,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,59.38%
1115,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,40.62%
1115,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,53.85%
1115,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,46.15%
1115,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,57.58%
1115,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,42.42%
1115,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION B,FOR ,58.46%
1115,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION B,AGAINST ,41.54%
1115,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION C,FOR ,50.79%
1115,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION C,AGAINST ,49.21%
1116,STATE OF TEXAS PROPOSITION 1,For ,78.46%
1116,STATE OF TEXAS PROPOSITION 1,Against ,21.54%
1116,STATE OF TEXAS PROPOSITION 2,For ,87.88%
1116,STATE OF TEXAS PROPOSITION 2,Against ,12.12%
1116,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,51.52%
1116,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,48.48%
1117,STATE OF TEXAS PROPOSITION 1,For ,83.33%
1117,STATE OF TEXAS PROPOSITION 1,Against ,16.67%
1117,STATE OF TEXAS PROPOSITION 2,For ,77.78%
1117,STATE OF TEXAS PROPOSITION 2,Against ,22.22%
1117,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,72.22%
1117,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,27.78%
1117,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,66.67%
1117,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,33.33%
1117,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,83.33%
1117,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,16.67%
1117,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,83.33%
1117,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,16.67%
1117,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,72.22%
1117,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,27.78%
1117,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,55.56%
1117,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,44.44%
1118,STATE OF TEXAS PROPOSITION 1,For ,82.35%
1118,STATE OF TEXAS PROPOSITION 1,Against ,17.65%
1118,STATE OF TEXAS PROPOSITION 2,For ,82.45%
1118,STATE OF TEXAS PROPOSITION 2,Against ,17.55%
1118,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,59.07%
1118,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,40.93%
1119,STATE OF TEXAS PROPOSITION 1,For ,66.67%
1119,STATE OF TEXAS PROPOSITION 1,Against ,33.33%
1119,STATE OF TEXAS PROPOSITION 2,For ,66.67%
1119,STATE OF TEXAS PROPOSITION 2,Against ,33.33%
1119,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,66.67%
1119,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,33.33%
1119,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,100.00%
1119,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,0.00%
1119,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,66.67%
1119,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,33.33%
1119,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,100.00%
1119,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,0.00%
1119,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,33.33%
1119,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,66.67%
1119,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,66.67%
1119,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,33.33%
1120,STATE OF TEXAS PROPOSITION 1,For ,100.00%
1120,STATE OF TEXAS PROPOSITION 1,Against ,0.00%
1120,STATE OF TEXAS PROPOSITION 2,For ,50.00%
1120,STATE OF TEXAS PROPOSITION 2,Against ,50.00%
1120,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,83.33%
1120,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,16.67%
1120,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,83.33%
1120,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,16.67%
1120,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,66.67%
1120,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,33.33%
1120,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,66.67%
1120,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,33.33%
1120,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,66.67%
1120,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,33.33%
1120,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,66.67%
1120,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,33.33%
1121,STATE OF TEXAS PROPOSITION 1,For ,84.08%
1121,STATE OF TEXAS PROPOSITION 1,Against ,15.92%
1121,STATE OF TEXAS PROPOSITION 2,For ,81.41%
1121,STATE OF TEXAS PROPOSITION 2,Against ,18.59%
1121,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,63.82%
1121,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,36.18%
1122,STATE OF TEXAS PROPOSITION 1,For ,88.83%
1122,STATE OF TEXAS PROPOSITION 1,Against ,11.17%
1122,STATE OF TEXAS PROPOSITION 2,For ,83.50%
1122,STATE OF TEXAS PROPOSITION 2,Against ,16.50%
1122,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,65.35%
1122,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,34.65%
1123,STATE OF TEXAS PROPOSITION 1,For ,90.48%
1123,STATE OF TEXAS PROPOSITION 1,Against ,9.52%
1123,STATE OF TEXAS PROPOSITION 2,For ,66.67%
1123,STATE OF TEXAS PROPOSITION 2,Against ,33.33%
1124,STATE OF TEXAS PROPOSITION 1,For ,68.75%
1124,STATE OF TEXAS PROPOSITION 1,Against ,31.25%
1124,STATE OF TEXAS PROPOSITION 2,For ,68.75%
1124,STATE OF TEXAS PROPOSITION 2,Against ,31.25%
1124,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,68.75%
1124,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,31.25%
1124,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,68.75%
1124,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,31.25%
1124,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,40.00%
1124,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,60.00%
1124,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,60.00%
1124,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,40.00%
1124,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,40.00%
1124,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,60.00%
1124,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,56.25%
1124,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,43.75%
1124,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,50.00%
1124,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,50.00%
1124,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION B,FOR ,43.75%
1124,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION B,AGAINST ,56.25%
1124,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION C,FOR ,37.50%
1124,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION C,AGAINST ,62.50%
1125,STATE OF TEXAS PROPOSITION 1,For ,88.03%
1125,STATE OF TEXAS PROPOSITION 1,Against ,11.97%
1125,STATE OF TEXAS PROPOSITION 2,For ,88.73%
1125,STATE OF TEXAS PROPOSITION 2,Against ,11.27%
1125,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,57.53%
1125,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,42.47%
1127,STATE OF TEXAS PROPOSITION 1,For ,90.62%
1127,STATE OF TEXAS PROPOSITION 1,Against ,9.38%
1127,STATE OF TEXAS PROPOSITION 2,For ,63.64%
1127,STATE OF TEXAS PROPOSITION 2,Against ,36.36%
1127,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,71.88%
1127,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,28.12%
1127,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,75.76%
1127,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,24.24%
1127,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,74.19%
1127,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,25.81%
1127,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,87.10%
1127,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,12.90%
1127,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,77.42%
1127,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,22.58%
1127,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,70.97%
1127,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,29.03%
1127,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,74.19%
1127,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,25.81%
1127,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION B,FOR ,68.75%
1127,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION B,AGAINST ,31.25%
1127,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION C,FOR ,68.75%
1127,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION C,AGAINST ,31.25%
1128,STATE OF TEXAS PROPOSITION 1,For ,82.05%
1128,STATE OF TEXAS PROPOSITION 1,Against ,17.95%
1128,STATE OF TEXAS PROPOSITION 2,For ,76.92%
1128,STATE OF TEXAS PROPOSITION 2,Against ,23.08%
1129,STATE OF TEXAS PROPOSITION 1,For ,87.94%
1129,STATE OF TEXAS PROPOSITION 1,Against ,12.06%
1129,STATE OF TEXAS PROPOSITION 2,For ,88.94%
1129,STATE OF TEXAS PROPOSITION 2,Against ,11.06%
1129,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,58.79%
1129,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,41.21%
1132,STATE OF TEXAS PROPOSITION 1,For ,80.00%
1132,STATE OF TEXAS PROPOSITION 1,Against ,20.00%
1132,STATE OF TEXAS PROPOSITION 2,For ,76.67%
1132,STATE OF TEXAS PROPOSITION 2,Against ,23.33%
1132,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,60.00%
1132,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,40.00%
1132,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,56.67%
1132,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,43.33%
1132,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,56.67%
1132,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,43.33%
1132,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,56.67%
1132,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,43.33%
1132,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,46.67%
1132,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,53.33%
1132,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,50.00%
1132,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,50.00%
1132,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,36.67%
1132,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,63.33%
1132,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION B,FOR ,33.33%
1132,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION B,AGAINST ,66.67%
1132,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION C,FOR ,46.67%
1132,HARLANDALE INDEPENDENT SCHOOL DISTRICT - PROPOSITION C,AGAINST ,53.33%
1136,STATE OF TEXAS PROPOSITION 1,For ,100.00%
1136,STATE OF TEXAS PROPOSITION 1,Against ,0.00%
1136,STATE OF TEXAS PROPOSITION 2,For ,100.00%
1136,STATE OF TEXAS PROPOSITION 2,Against ,0.00%
1136,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,100.00%
1136,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,0.00%
1136,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,100.00%
1136,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,0.00%
1136,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,100.00%
1136,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,0.00%
1136,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,100.00%
1136,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,0.00%
1136,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,0.00%
1136,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,100.00%
1136,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,50.00%
1136,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,50.00%
1138,STATE OF TEXAS PROPOSITION 1,For ,80.00%
1138,STATE OF TEXAS PROPOSITION 1,Against ,20.00%
1138,STATE OF TEXAS PROPOSITION 2,For ,73.33%
1138,STATE OF TEXAS PROPOSITION 2,Against ,26.67%
1138,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,76.67%
1138,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,23.33%
1138,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,76.67%
1138,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,23.33%
1138,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,70.00%
1138,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,30.00%
1138,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,76.67%
1138,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,23.33%
1138,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,75.86%
1138,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,24.14%
1138,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,79.31%
1138,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,20.69%
1138,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,68.97%
1138,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,AGAINST ,31.03%
1139,STATE OF TEXAS PROPOSITION 1,For ,78.65%
1139,STATE OF TEXAS PROPOSITION 1,Against ,21.35%
1139,STATE OF TEXAS PROPOSITION 2,For ,74.44%
1139,STATE OF TEXAS PROPOSITION 2,Against ,25.56%
1139,CITY OF SAN ANTONIO - PROPOSITION A,FOR ,66.29%
1139,CITY OF SAN ANTONIO - PROPOSITION A,AGAINST ,33.71%
1139,CITY OF SAN ANTONIO - PROPOSITION B,FOR ,67.42%
1139,CITY OF SAN ANTONIO - PROPOSITION B,AGAINST ,32.58%
1139,CITY OF SAN ANTONIO - PROPOSITION C,FOR ,66.67%
1139,CITY OF SAN ANTONIO - PROPOSITION C,AGAINST ,33.33%
1139,CITY OF SAN ANTONIO - PROPOSITION D,FOR ,68.89%
1139,CITY OF SAN ANTONIO - PROPOSITION D,AGAINST ,31.11%
1139,CITY OF SAN ANTONIO - PROPOSITION E,FOR ,57.30%
1139,CITY OF SAN ANTONIO - PROPOSITION E,AGAINST ,42.70%
1139,CITY OF SAN ANTONIO - PROPOSITION F,FOR ,62.22%
1139,CITY OF SAN ANTONIO - PROPOSITION F,AGAINST ,37.78%
1139,NORTHSIDE INDEPENDENT SCHOOL DISTRICT - PROPOSITION A,FOR ,51.69%
